2ck3 , A , 3 , 63.95 ( 314 / 491 )   , 55.13 ( 129 / 234 )   71.98 ( 185 / 257 )   , 53.94 ( 89 / 165 )   66.36 ( 71 / 107 )   70.32 ( 154 / 219 )   , 55.06 ( 87 / 158 )   59.77 ( 52 / 87 )   63.70 ( 93 / 146 )   82.00 ( 82 / 100 )  
2oas , A , 3 , 62.62 ( 263 / 420 )   , 64.52 ( 140 / 217 )   60.59 ( 123 / 203 )   , 61.90 ( 104 / 168 )   63.72 ( 72 / 113 )   62.59 ( 87 / 139 )   , 64.15 ( 68 / 106 )   55.91 ( 52 / 93 )   64.89 ( 61 / 94 )   64.57 ( 82 / 127 )  
1rwh , A , 3 , 57.22 ( 432 / 755 )   , 54.14 ( 196 / 362 )   60.05 ( 236 / 393 )   , 65.04 ( 173 / 266 )   51.76 ( 88 / 170 )   53.61 ( 171 / 319 )   , 50.81 ( 94 / 185 )   63.60 ( 152 / 239 )   59.09 ( 104 / 176 )   52.90 ( 82 / 155 )  
3k75 , E , 3 , 48.37 ( 119 / 246 )   , 50.81 ( 63 / 124 )   45.90 ( 56 / 122 )   , 52.78 ( 57 / 108 )   47.37 ( 27 / 57 )   43.21 ( 35 / 81 )   , 47.06 ( 24 / 51 )   50.91 ( 28 / 55 )   43.84 ( 32 / 73 )   52.24 ( 35 / 67 )  
2zbk , B , 3 , 46.84 ( 237 / 506 )   , 37.50 ( 39 / 104 )   49.25 ( 198 / 402 )   , 37.84 ( 42 / 111 )   53.72 ( 166 / 309 )   33.72 ( 29 / 86 )   , 34.43 ( 21 / 61 )   58.49 ( 93 / 159 )   38.00 ( 38 / 100 )   45.70 ( 85 / 186 )  
1uxy , A , 3 , 52.35 ( 178 / 340 )   , 49.70 ( 82 / 165 )   54.86 ( 96 / 175 )   , 50.42 ( 60 / 119 )   50.47 ( 54 / 107 )   56.14 ( 64 / 114 )   , 58.24 ( 53 / 91 )   54.74 ( 52 / 95 )   49.48 ( 48 / 97 )   43.86 ( 25 / 57 )  
2iah , A , 3 , 53.86 ( 405 / 752 )   , 57.87 ( 228 / 394 )   49.44 ( 177 / 358 )   , 57.21 ( 131 / 229 )   57.91 ( 183 / 316 )   43.96 ( 91 / 207 )   , 40.12 ( 65 / 162 )   58.08 ( 97 / 167 )   54.07 ( 113 / 209 )   60.75 ( 130 / 214 )  
1jec , A , 3 , 51.96 ( 265 / 510 )   , 56.40 ( 207 / 367 )   40.56 ( 58 / 143 )   , 56.28 ( 103 / 183 )   54.50 ( 109 / 200 )   41.73 ( 53 / 127 )   , 55.56 ( 65 / 117 )   41.73 ( 53 / 127 )   56.30 ( 67 / 119 )   54.42 ( 80 / 147 )  
3ffk , A , 3 , 48.15 ( 169 / 351 )   , 47.58 ( 59 / 124 )   48.46 ( 110 / 227 )   , 49.12 ( 56 / 114 )   48.00 ( 60 / 125 )   47.32 ( 53 / 112 )   , 47.32 ( 53 / 112 )   40.32 ( 25 / 62 )   50.00 ( 56 / 112 )   53.85 ( 35 / 65 )  
1e8c , A , 3 , 57.05 ( 275 / 482 )   , 50.00 ( 74 / 148 )   60.18 ( 201 / 334 )   , 55.09 ( 92 / 167 )   49.22 ( 63 / 128 )   64.17 ( 120 / 187 )   , 60.19 ( 65 / 108 )   56.60 ( 90 / 159 )   60.00 ( 72 / 120 )   50.53 ( 48 / 95 )  
2he7 , A , 3 , 42.42 ( 126 / 297 )   , 41.21 ( 75 / 182 )   44.35 ( 51 / 115 )   , 39.62 ( 42 / 106 )   45.71 ( 48 / 105 )   41.86 ( 36 / 86 )   , 37.63 ( 35 / 93 )   52.05 ( 38 / 73 )   36.62 ( 26 / 71 )   45.00 ( 27 / 60 )  
1h6w , A , 3 , 15.23 ( 23 / 151 )   , 22.50 ( 18 / 80 )   7.04 ( 5 / 71 )   , 26.98 ( 17 / 63 )   11.90 ( 5 / 42 )   2.17 ( 1 / 46 )   , 26.79 ( 15 / 56 )   0.00 ( 0 / 32 )   12.50 ( 5 / 40 )   13.04 ( 3 / 23 )  
3o08 , A , 3 , 56.48 ( 266 / 471 )   , 53.33 ( 112 / 210 )   59.00 ( 154 / 261 )   , 61.96 ( 101 / 163 )   49.59 ( 61 / 123 )   56.22 ( 104 / 185 )   , 59.09 ( 78 / 132 )   56.52 ( 65 / 115 )   50.89 ( 57 / 112 )   58.93 ( 66 / 112 )  
2oza , A , 3 , 52.11 ( 173 / 332 )   , 52.97 ( 116 / 219 )   50.44 ( 57 / 113 )   , 51.89 ( 55 / 106 )   34.67 ( 26 / 75 )   60.93 ( 92 / 151 )   , 51.00 ( 51 / 100 )   60.16 ( 74 / 123 )   36.36 ( 8 / 22 )   45.98 ( 40 / 87 )  
1l8q , A , 3 , 44.16 ( 140 / 317 )   , 50.59 ( 86 / 170 )   36.73 ( 54 / 147 )   , 52.41 ( 76 / 145 )   38.14 ( 37 / 97 )   36.00 ( 27 / 75 )   , 42.86 ( 30 / 70 )   38.54 ( 37 / 96 )   58.06 ( 54 / 93 )   32.76 ( 19 / 58 )  
2y1e , A , 3 , 58.02 ( 217 / 374 )   , 57.24 ( 87 / 152 )   58.56 ( 130 / 222 )   , 54.41 ( 74 / 136 )   57.81 ( 74 / 128 )   62.73 ( 69 / 110 )   , 64.21 ( 61 / 95 )   57.41 ( 62 / 108 )   45.88 ( 39 / 85 )   63.95 ( 55 / 86 )  
2zyd , A , 3 , 62.50 ( 290 / 464 )   , 58.88 ( 116 / 197 )   65.17 ( 174 / 267 )   , 65.10 ( 97 / 149 )   57.95 ( 113 / 195 )   66.67 ( 80 / 120 )   , 55.92 ( 85 / 152 )   64.03 ( 89 / 139 )   70.37 ( 95 / 135 )   55.26 ( 21 / 38 )  
3abq , A , 3 , 74.13 ( 341 / 460 )   , 71.49 ( 158 / 221 )   76.57 ( 183 / 239 )   , 83.89 ( 125 / 149 )   72.12 ( 150 / 208 )   64.08 ( 66 / 103 )   , 77.27 ( 85 / 110 )   67.31 ( 70 / 104 )   68.97 ( 100 / 145 )   85.15 ( 86 / 101 )  
1f00 , I , 3 , 42.91 ( 121 / 282 )   , 36.28 ( 41 / 113 )   47.34 ( 80 / 169 )   , 36.17 ( 34 / 94 )   48.04 ( 49 / 102 )   44.19 ( 38 / 86 )   , 47.62 ( 40 / 84 )   35.48 ( 22 / 62 )   47.06 ( 40 / 85 )   37.25 ( 19 / 51 )  
2q0z , X , 3 , 45.74 ( 129 / 282 )   , 41.58 ( 42 / 101 )   48.07 ( 87 / 181 )   , 43.16 ( 41 / 95 )   44.57 ( 41 / 92 )   49.47 ( 47 / 95 )   , 46.51 ( 40 / 86 )   60.53 ( 46 / 76 )   37.50 ( 21 / 56 )   34.38 ( 22 / 64 )  
3a9s , A , 3 , 67.23 ( 396 / 589 )   , 67.30 ( 247 / 367 )   67.12 ( 149 / 222 )   , 64.76 ( 136 / 210 )   65.38 ( 136 / 208 )   72.51 ( 124 / 171 )   , 65.71 ( 92 / 140 )   74.29 ( 104 / 140 )   63.74 ( 116 / 182 )   66.14 ( 84 / 127 )  
1td6 , A , 3 , 48.95 ( 140 / 286 )   , 48.36 ( 59 / 122 )   49.39 ( 81 / 164 )   , 46.39 ( 45 / 97 )   47.62 ( 40 / 84 )   52.38 ( 55 / 105 )   , 45.95 ( 34 / 74 )   46.84 ( 37 / 79 )   52.31 ( 34 / 65 )   51.47 ( 35 / 68 )  
1nt2 , B , 3 , 48.31 ( 114 / 236 )   , 22.95 ( 14 / 61 )   57.14 ( 100 / 175 )   , 57.48 ( 73 / 127 )   17.78 ( 8 / 45 )   51.56 ( 33 / 64 )   , 14.29 ( 6 / 42 )   47.46 ( 28 / 59 )   53.23 ( 33 / 62 )   64.38 ( 47 / 73 )  
1w59 , A , 3 , 54.00 ( 189 / 350 )   , 62.37 ( 116 / 186 )   44.51 ( 73 / 164 )   , 63.53 ( 108 / 170 )   57.04 ( 81 / 142 )   0.00 ( 0 / 38 )   , 60.00 ( 51 / 85 )   0.00 ( 0 / 36 )   55.86 ( 62 / 111 )   64.41 ( 76 / 118 )  
1ddt , A , 3 , 46.46 ( 243 / 523 )   , 45.03 ( 136 / 302 )   48.42 ( 107 / 221 )   , 43.31 ( 68 / 157 )   49.48 ( 96 / 194 )   45.93 ( 79 / 172 )   , 49.69 ( 79 / 159 )   47.37 ( 54 / 114 )   43.59 ( 68 / 156 )   44.68 ( 42 / 94 )  
1u8v , A , 3 , 68.37 ( 335 / 490 )   , 73.25 ( 115 / 157 )   66.07 ( 220 / 333 )   , 72.00 ( 90 / 125 )   65.49 ( 148 / 226 )   69.78 ( 97 / 139 )   , 63.64 ( 77 / 121 )   73.60 ( 92 / 125 )   69.81 ( 74 / 106 )   66.67 ( 92 / 138 )  
1b47 , A , 3 , 50.00 ( 152 / 304 )   , 49.38 ( 79 / 160 )   50.69 ( 73 / 144 )   , 48.28 ( 42 / 87 )   47.37 ( 63 / 133 )   55.95 ( 47 / 84 )   , 46.27 ( 31 / 67 )   48.28 ( 42 / 87 )   57.83 ( 48 / 83 )   46.27 ( 31 / 67 )  
1mpg , A , 3 , 52.84 ( 149 / 282 )   , 51.97 ( 66 / 127 )   53.55 ( 83 / 155 )   , 55.00 ( 55 / 100 )   52.53 ( 52 / 99 )   50.60 ( 42 / 83 )   , 53.12 ( 51 / 96 )   53.12 ( 34 / 64 )   57.14 ( 32 / 56 )   48.48 ( 32 / 66 )  
1sr8 , A , 3 , 51.42 ( 145 / 282 )   , 47.14 ( 66 / 140 )   55.63 ( 79 / 142 )   , 54.74 ( 75 / 137 )   51.43 ( 36 / 70 )   45.33 ( 34 / 75 )   , 50.77 ( 33 / 65 )   51.47 ( 35 / 68 )   45.33 ( 34 / 75 )   58.11 ( 43 / 74 )  
1bvp , 1 , 3 , 62.18 ( 217 / 349 )   , 62.96 ( 85 / 135 )   61.68 ( 132 / 214 )   , 63.16 ( 84 / 133 )   62.26 ( 66 / 106 )   60.91 ( 67 / 110 )   , 62.18 ( 74 / 119 )   68.33 ( 41 / 60 )   64.71 ( 66 / 102 )   52.94 ( 36 / 68 )  
3lie , A , 3 , 49.25 ( 131 / 266 )   , 51.09 ( 70 / 137 )   47.29 ( 61 / 129 )   , 41.67 ( 30 / 72 )   48.65 ( 54 / 111 )   56.63 ( 47 / 83 )   , 46.34 ( 38 / 82 )   50.00 ( 28 / 56 )   56.72 ( 38 / 67 )   44.26 ( 27 / 61 )  
3c18 , A , 3 , 54.24 ( 160 / 295 )   , 54.70 ( 99 / 181 )   53.51 ( 61 / 114 )   , 61.22 ( 60 / 98 )   54.31 ( 63 / 116 )   45.68 ( 37 / 81 )   , 56.44 ( 57 / 101 )   67.74 ( 42 / 62 )   48.57 ( 34 / 70 )   43.55 ( 27 / 62 )  
2gno , A , 3 , 46.00 ( 138 / 300 )   , 42.41 ( 67 / 158 )   50.00 ( 71 / 142 )   , 44.76 ( 47 / 105 )   50.00 ( 66 / 132 )   39.68 ( 25 / 63 )   , 50.00 ( 35 / 70 )   40.32 ( 25 / 62 )   49.21 ( 31 / 63 )   44.76 ( 47 / 105 )  
1olz , A , 3 , 55.39 ( 344 / 621 )   , 59.31 ( 242 / 408 )   47.89 ( 102 / 213 )   , 58.97 ( 138 / 234 )   47.96 ( 94 / 196 )   58.64 ( 112 / 191 )   , 58.05 ( 101 / 174 )   56.69 ( 89 / 157 )   38.75 ( 31 / 80 )   58.57 ( 123 / 210 )  
1dde , A , 3 , 47.10 ( 146 / 310 )   , 48.26 ( 83 / 172 )   45.65 ( 63 / 138 )   , 46.96 ( 54 / 115 )   35.14 ( 26 / 74 )   54.55 ( 66 / 121 )   , 43.08 ( 28 / 65 )   55.26 ( 63 / 114 )   35.62 ( 26 / 73 )   50.00 ( 29 / 58 )  
2jan , A , 3 , 48.21 ( 202 / 419 )   , 41.62 ( 72 / 173 )   52.85 ( 130 / 246 )   , 41.90 ( 44 / 105 )   51.14 ( 90 / 176 )   49.28 ( 68 / 138 )   , 42.31 ( 44 / 104 )   52.83 ( 56 / 106 )   47.22 ( 51 / 108 )   50.50 ( 51 / 101 )  
1np7 , B , 3 , 55.49 ( 268 / 483 )   , 56.60 ( 150 / 265 )   54.13 ( 118 / 218 )   , 55.68 ( 103 / 185 )   52.70 ( 78 / 148 )   58.00 ( 87 / 150 )   , 53.57 ( 60 / 112 )   55.65 ( 64 / 115 )   60.00 ( 69 / 115 )   53.19 ( 75 / 141 )  
2oq1 , A , 3 , 48.61 ( 122 / 251 )   , 47.95 ( 70 / 146 )   49.52 ( 52 / 105 )   , 51.89 ( 55 / 106 )   54.64 ( 53 / 97 )   29.17 ( 14 / 48 )   , 48.21 ( 27 / 56 )   50.00 ( 52 / 104 )   24.32 ( 9 / 37 )   62.96 ( 34 / 54 )  
1q25 , A , 3 , 50.70 ( 217 / 428 )   , 48.99 ( 73 / 149 )   51.61 ( 144 / 279 )   , 49.66 ( 74 / 149 )   49.22 ( 63 / 128 )   52.98 ( 80 / 151 )   , 47.97 ( 59 / 123 )   50.45 ( 56 / 111 )   49.17 ( 59 / 120 )   58.11 ( 43 / 74 )  
3git , A , 3 , 60.43 ( 255 / 422 )   , 61.37 ( 143 / 233 )   59.26 ( 112 / 189 )   , 57.60 ( 72 / 125 )   62.90 ( 78 / 124 )   60.69 ( 105 / 173 )   , 61.79 ( 76 / 123 )   63.81 ( 67 / 105 )   52.81 ( 47 / 89 )   61.90 ( 65 / 105 )  
1h6u , A , 3 , 45.13 ( 139 / 308 )   , 46.31 ( 69 / 149 )   44.03 ( 70 / 159 )   , 44.55 ( 49 / 110 )   37.04 ( 30 / 81 )   51.28 ( 60 / 117 )   , 36.07 ( 22 / 61 )   53.75 ( 43 / 80 )   48.19 ( 40 / 83 )   40.48 ( 34 / 84 )  
3d1g , A , 3 , 51.09 ( 187 / 366 )   , 49.21 ( 94 / 191 )   53.14 ( 93 / 175 )   , 52.94 ( 63 / 119 )   52.00 ( 65 / 125 )   48.36 ( 59 / 122 )   , 56.63 ( 47 / 83 )   48.15 ( 52 / 108 )   50.00 ( 46 / 92 )   50.60 ( 42 / 83 )  
1ulk , A , 3 , 42.86 ( 54 / 126 )   , 41.67 ( 25 / 60 )   43.94 ( 29 / 66 )   , 39.53 ( 17 / 43 )   46.34 ( 19 / 41 )   42.86 ( 18 / 42 )   , 46.15 ( 18 / 39 )   42.86 ( 18 / 42 )   45.45 ( 10 / 22 )   34.78 ( 8 / 23 )  
2ck3 , F , 3 , 64.18 ( 301 / 469 )   , 68.80 ( 183 / 266 )   58.13 ( 118 / 203 )   , 68.14 ( 77 / 113 )   55.95 ( 94 / 168 )   69.15 ( 130 / 188 )   , 62.16 ( 69 / 111 )   52.55 ( 72 / 137 )   74.58 ( 88 / 118 )   69.90 ( 72 / 103 )  
1sox , A , 3 , 56.16 ( 260 / 463 )   , 58.82 ( 140 / 238 )   53.33 ( 120 / 225 )   , 42.24 ( 49 / 116 )   57.54 ( 103 / 179 )   64.29 ( 108 / 168 )   , 61.86 ( 73 / 118 )   67.03 ( 61 / 91 )   54.30 ( 82 / 151 )   42.72 ( 44 / 103 )  
1mbm , D , 3 , 51.28 ( 100 / 195 )   , 57.14 ( 64 / 112 )   43.37 ( 36 / 83 )   , 56.00 ( 42 / 75 )   38.30 ( 18 / 47 )   54.79 ( 40 / 73 )   , 65.91 ( 29 / 44 )   37.21 ( 16 / 43 )   57.14 ( 40 / 70 )   39.47 ( 15 / 38 )  
1uzk , A , 3 , 0.00 ( 0 / 151 )   , 0.00 ( 0 / 84 )   0.00 ( 0 / 67 )   , 0.00 ( 0 / 68 )   0.00 ( 0 / 42 )   0.00 ( 0 / 41 )   , 0.00 ( 0 / 39 )   0.00 ( 0 / 47 )   0.00 ( 0 / 27 )   0.00 ( 0 / 38 )  
5req , B , 3 , 63.81 ( 395 / 619 )   , 70.37 ( 285 / 405 )   51.40 ( 110 / 214 )   , 58.54 ( 72 / 123 )   55.88 ( 95 / 170 )   69.94 ( 228 / 326 )   , 70.39 ( 126 / 179 )   56.47 ( 96 / 170 )   71.20 ( 136 / 191 )   46.84 ( 37 / 79 )  
2fml , A , 3 , 50.00 ( 128 / 256 )   , 55.35 ( 119 / 215 )   21.95 ( 9 / 41 )   , 36.47 ( 31 / 85 )   17.14 ( 6 / 35 )   66.91 ( 91 / 136 )   , 36.11 ( 26 / 72 )   18.18 ( 6 / 33 )   63.38 ( 45 / 71 )   63.75 ( 51 / 80 )  
1qzf , A , 3 , 60.50 ( 314 / 519 )   , 64.61 ( 199 / 308 )   54.50 ( 115 / 211 )   , 63.89 ( 92 / 144 )   64.22 ( 131 / 204 )   53.22 ( 91 / 171 )   , 62.31 ( 81 / 130 )   51.85 ( 84 / 162 )   58.10 ( 61 / 105 )   72.13 ( 88 / 122 )  
1xsz , A , 3 , 51.82 ( 199 / 384 )   , 53.02 ( 123 / 232 )   50.00 ( 76 / 152 )   , 51.58 ( 49 / 95 )   51.37 ( 75 / 146 )   52.45 ( 75 / 143 )   , 51.25 ( 41 / 80 )   52.27 ( 69 / 132 )   52.44 ( 43 / 82 )   51.11 ( 46 / 90 )  
1wvf , A , 4 , 57.51 ( 310 / 539 )   , 59.55 ( 159 / 267 )   55.51 ( 151 / 272 )   , 55.03 ( 82 / 149 )   59.41 ( 120 / 202 )   57.45 ( 108 / 188 )   , 57.60 ( 72 / 125 )   64.29 ( 90 / 140 )   54.00 ( 81 / 150 )   54.03 ( 67 / 124 )  
3a21 , A , 4 , 57.79 ( 356 / 616 )   , 56.36 ( 186 / 330 )   59.44 ( 170 / 286 )   , 60.08 ( 143 / 238 )   55.00 ( 77 / 140 )   57.14 ( 136 / 238 )   , 53.19 ( 75 / 141 )   56.59 ( 73 / 129 )   58.39 ( 87 / 149 )   61.42 ( 121 / 197 )  
1iq8 , A , 4 , 64.30 ( 371 / 577 )   , 65.55 ( 215 / 328 )   62.65 ( 156 / 249 )   , 72.08 ( 111 / 154 )   61.54 ( 144 / 234 )   61.38 ( 116 / 189 )   , 62.09 ( 113 / 182 )   61.61 ( 69 / 112 )   70.95 ( 105 / 148 )   62.22 ( 84 / 135 )  
2ahx , A , 4 , 46.32 ( 283 / 611 )   , 45.76 ( 151 / 330 )   46.98 ( 132 / 281 )   , 50.42 ( 121 / 240 )   49.52 ( 104 / 210 )   36.02 ( 58 / 161 )   , 49.76 ( 104 / 209 )   38.26 ( 44 / 115 )   38.46 ( 40 / 104 )   51.91 ( 95 / 183 )  
2fo0 , A , 4 , 49.46 ( 230 / 465 )   , 52.73 ( 145 / 275 )   44.74 ( 85 / 190 )   , 44.68 ( 63 / 141 )   45.07 ( 64 / 142 )   56.59 ( 103 / 182 )   , 47.57 ( 49 / 103 )   45.30 ( 53 / 117 )   55.56 ( 95 / 171 )   44.59 ( 33 / 74 )  
2fmp , A , 4 , 44.97 ( 152 / 338 )   , 45.96 ( 91 / 198 )   43.57 ( 61 / 140 )   , 47.79 ( 65 / 136 )   44.14 ( 49 / 111 )   41.76 ( 38 / 91 )   , 46.05 ( 35 / 76 )   39.76 ( 33 / 83 )   43.08 ( 28 / 65 )   49.12 ( 56 / 114 )  
1ord , A , 4 , 65.34 ( 477 / 730 )   , 68.92 ( 337 / 489 )   58.09 ( 140 / 241 )   , 75.36 ( 208 / 276 )   58.22 ( 131 / 225 )   60.26 ( 138 / 229 )   , 59.82 ( 134 / 224 )   71.50 ( 153 / 214 )   78.26 ( 144 / 184 )   42.59 ( 46 / 108 )  
3hu3 , A , 4 , 48.57 ( 220 / 453 )   , 52.52 ( 125 / 238 )   44.19 ( 95 / 215 )   , 45.05 ( 82 / 182 )   53.05 ( 87 / 164 )   47.66 ( 51 / 107 )   , 42.22 ( 38 / 90 )   53.37 ( 87 / 163 )   46.79 ( 51 / 109 )   48.35 ( 44 / 91 )  
1pfx , L , 4 , 28.57 ( 38 / 133 )   , 23.53 ( 12 / 51 )   31.71 ( 26 / 82 )   , 26.83 ( 11 / 41 )   33.33 ( 12 / 36 )   26.79 ( 15 / 56 )   , 31.25 ( 10 / 32 )   32.50 ( 13 / 40 )   28.57 ( 8 / 28 )   21.21 ( 7 / 33 )  
1sqg , A , 4 , 53.77 ( 228 / 424 )   , 56.97 ( 143 / 251 )   49.13 ( 85 / 173 )   , 50.00 ( 85 / 170 )   59.06 ( 88 / 149 )   52.38 ( 55 / 105 )   , 57.32 ( 47 / 82 )   57.50 ( 69 / 120 )   48.82 ( 62 / 127 )   52.63 ( 50 / 95 )  
1kfi , A , 4 , 60.53 ( 345 / 570 )   , 61.97 ( 145 / 234 )   59.52 ( 200 / 336 )   , 63.41 ( 130 / 205 )   63.73 ( 123 / 193 )   53.49 ( 92 / 172 )   , 63.05 ( 128 / 203 )   48.21 ( 54 / 112 )   67.59 ( 73 / 108 )   61.22 ( 90 / 147 )  
2hyv , A , 4 , 47.73 ( 147 / 308 )   , 48.15 ( 78 / 162 )   47.26 ( 69 / 146 )   , 42.86 ( 45 / 105 )   45.12 ( 37 / 82 )   53.72 ( 65 / 121 )   , 47.30 ( 35 / 74 )   48.72 ( 38 / 78 )   52.70 ( 39 / 74 )   42.68 ( 35 / 82 )  
2uvo , A , 4 , 49.42 ( 85 / 172 )   , 42.53 ( 37 / 87 )   56.47 ( 48 / 85 )   , 52.17 ( 36 / 69 )   57.45 ( 27 / 47 )   39.29 ( 22 / 56 )   , 52.38 ( 22 / 42 )   34.88 ( 15 / 43 )   50.00 ( 22 / 44 )   60.47 ( 26 / 43 )  
2gy5 , A , 4 , 47.75 ( 202 / 423 )   , 45.79 ( 98 / 214 )   49.76 ( 104 / 209 )   , 45.76 ( 54 / 118 )   48.81 ( 82 / 168 )   48.18 ( 66 / 137 )   , 45.83 ( 55 / 120 )   55.66 ( 59 / 106 )   44.90 ( 44 / 98 )   44.44 ( 44 / 99 )  
2au3 , A , 4 , 47.89 ( 193 / 403 )   , 46.75 ( 79 / 169 )   48.72 ( 114 / 234 )   , 55.32 ( 78 / 141 )   45.16 ( 70 / 155 )   42.06 ( 45 / 107 )   , 43.14 ( 44 / 102 )   37.10 ( 23 / 62 )   53.66 ( 66 / 123 )   51.72 ( 60 / 116 )  
1ggt , A , 4 , 56.90 ( 404 / 710 )   , 58.22 ( 223 / 383 )   55.35 ( 181 / 327 )   , 51.20 ( 107 / 209 )   56.07 ( 134 / 239 )   62.21 ( 163 / 262 )   , 52.12 ( 86 / 165 )   48.94 ( 92 / 188 )   57.61 ( 106 / 184 )   69.36 ( 120 / 173 )  
2b5e , A , 4 , 42.65 ( 206 / 483 )   , 46.65 ( 146 / 313 )   35.29 ( 60 / 170 )   , 45.41 ( 99 / 218 )   37.06 ( 53 / 143 )   44.26 ( 54 / 122 )   , 45.00 ( 45 / 100 )   38.41 ( 53 / 138 )   43.31 ( 55 / 127 )   44.92 ( 53 / 118 )  
1gu2 , A , 1 , 38.71 ( 48 / 124 )   , 29.63 ( 16 / 54 )   45.71 ( 32 / 70 )   , 50.00 ( 22 / 44 )   23.08 ( 9 / 39 )   41.46 ( 17 / 41 )   , 41.94 ( 13 / 31 )   36.00 ( 9 / 25 )   23.53 ( 8 / 34 )   52.94 ( 18 / 34 )  
2eng , A , 1 , 51.22 ( 105 / 205 )   , 50.45 ( 56 / 111 )   52.13 ( 49 / 94 )   , 50.00 ( 34 / 68 )   51.90 ( 41 / 79 )   51.72 ( 30 / 58 )   , 55.56 ( 25 / 45 )   48.98 ( 24 / 49 )   50.85 ( 30 / 59 )   50.00 ( 26 / 52 )  
2bbv , D , 1 , 31.25 ( 5 / 16 )   , 25.00 ( 2 / 8 )   37.50 ( 3 / 8 )   , 33.33 ( 2 / 6 )   0.00 ( 0 / 5 )   60.00 ( 3 / 5 )   , 60.00 ( 3 / 5 )   0.00 ( 0 / 4 )   40.00 ( 2 / 5 )   0.00 ( 0 / 2 )  
1gcc , A , 1 , 30.16 ( 19 / 63 )   , 35.48 ( 11 / 31 )   25.00 ( 8 / 32 )   , 34.62 ( 9 / 26 )   31.82 ( 7 / 22 )   20.00 ( 3 / 15 )   , 22.22 ( 4 / 18 )   52.94 ( 9 / 17 )   21.43 ( 3 / 14 )   21.43 ( 3 / 14 )  
2kdc , A , 1 , 26.45 ( 32 / 121 )   , 3.70 ( 1 / 27 )   32.98 ( 31 / 94 )   , 39.62 ( 21 / 53 )   4.17 ( 1 / 24 )   22.73 ( 10 / 44 )   , 21.05 ( 8 / 38 )   0.00 ( 0 / 22 )   45.24 ( 19 / 42 )   26.32 ( 5 / 19 )  
2xov , A , 1 , 46.15 ( 84 / 182 )   , 45.16 ( 42 / 93 )   47.19 ( 42 / 89 )   , 47.92 ( 23 / 48 )   44.62 ( 29 / 65 )   46.38 ( 32 / 69 )   , 52.38 ( 22 / 42 )   41.18 ( 14 / 34 )   42.86 ( 18 / 42 )   46.88 ( 30 / 64 )  
2aeb , B , 1 , 57.93 ( 179 / 309 )   , 55.30 ( 73 / 132 )   59.89 ( 106 / 177 )   , 55.91 ( 52 / 93 )   60.00 ( 69 / 115 )   57.43 ( 58 / 101 )   , 51.85 ( 42 / 81 )   61.36 ( 54 / 88 )   55.71 ( 39 / 70 )   62.86 ( 44 / 70 )  
1lsh , B , 1 , 0.00 ( 0 / 178 )   , 0.00 ( 0 / 85 )   0.00 ( 0 / 93 )   , 0.00 ( 0 / 83 )   0.00 ( 0 / 54 )   0.00 ( 0 / 41 )   , 0.00 ( 0 / 43 )   0.00 ( 0 / 54 )   0.00 ( 0 / 39 )   0.00 ( 0 / 42 )  
1hyn , R , 1 , 59.00 ( 177 / 300 )   , 57.32 ( 94 / 164 )   61.03 ( 83 / 136 )   , 65.85 ( 54 / 82 )   61.61 ( 69 / 112 )   50.94 ( 54 / 106 )   , 49.25 ( 33 / 67 )   60.98 ( 50 / 82 )   66.18 ( 45 / 68 )   59.04 ( 49 / 83 )  
1gh9 , A , 1 , 23.94 ( 17 / 71 )   , 0.00 ( 0 / 15 )   30.36 ( 17 / 56 )   , 25.00 ( 7 / 28 )   0.00 ( 0 / 15 )   35.71 ( 10 / 28 )   , 0.00 ( 0 / 15 )   28.57 ( 4 / 14 )   20.00 ( 4 / 20 )   40.91 ( 9 / 22 )  
1vju , B , 1 , 53.95 ( 157 / 291 )   , 59.51 ( 97 / 163 )   46.88 ( 60 / 128 )   , 41.11 ( 37 / 90 )   60.47 ( 78 / 129 )   58.33 ( 42 / 72 )   , 59.42 ( 41 / 69 )   58.97 ( 46 / 78 )   58.82 ( 40 / 68 )   39.47 ( 30 / 76 )  
3mv4 , M , 1 , 55.82 ( 139 / 249 )   , 54.37 ( 56 / 103 )   56.85 ( 83 / 146 )   , 57.14 ( 36 / 63 )   54.88 ( 45 / 82 )   55.77 ( 58 / 104 )   , 59.09 ( 39 / 66 )   52.94 ( 36 / 68 )   56.36 ( 31 / 55 )   55.00 ( 33 / 60 )  
1okc , A , 1 , 42.47 ( 124 / 292 )   , 52.87 ( 83 / 157 )   30.37 ( 41 / 135 )   , 28.05 ( 23 / 82 )   53.42 ( 78 / 146 )   35.94 ( 23 / 64 )   , 51.95 ( 40 / 77 )   25.97 ( 20 / 77 )   32.20 ( 19 / 59 )   56.96 ( 45 / 79 )  
1h16 , A , 1 , 63.66 ( 487 / 765 )   , 63.82 ( 277 / 434 )   63.44 ( 210 / 331 )   , 68.89 ( 186 / 270 )   58.27 ( 148 / 254 )   63.49 ( 153 / 241 )   , 60.48 ( 101 / 167 )   65.62 ( 126 / 192 )   59.09 ( 117 / 198 )   68.75 ( 143 / 208 )  
