1l5o , A , 2 , 56.36 ( 195 / 346 )   , 44.62 ( 58 / 130 )   63.43 ( 137 / 216 )   , 62.12 ( 82 / 132 )   61.64 ( 90 / 146 )   33.82 ( 23 / 68 )   , 56.96 ( 45 / 79 )   62.11 ( 59 / 95 )   64.22 ( 70 / 109 )   33.33 ( 21 / 63 )  
1kgd , A , 2 , 44.75 ( 81 / 181 )   , 43.42 ( 33 / 76 )   45.71 ( 48 / 105 )   , 52.00 ( 39 / 75 )   35.19 ( 19 / 54 )   44.23 ( 23 / 52 )   , 48.00 ( 24 / 50 )   44.23 ( 23 / 52 )   37.21 ( 16 / 43 )   50.00 ( 18 / 36 )  
2vqe , D , 2 , 44.71 ( 93 / 208 )   , 47.87 ( 45 / 94 )   42.11 ( 48 / 114 )   , 31.25 ( 15 / 48 )   50.70 ( 36 / 71 )   47.19 ( 42 / 89 )   , 42.11 ( 16 / 38 )   50.85 ( 30 / 59 )   50.79 ( 32 / 63 )   31.25 ( 15 / 48 )  
1ra0 , A , 2 , 55.56 ( 235 / 423 )   , 62.45 ( 163 / 261 )   44.44 ( 72 / 162 )   , 63.85 ( 83 / 130 )   42.67 ( 64 / 150 )   61.54 ( 88 / 143 )   , 57.84 ( 59 / 102 )   58.89 ( 53 / 90 )   67.68 ( 67 / 99 )   42.42 ( 56 / 132 )  
3c8c , B , 2 , 47.17 ( 125 / 265 )   , 46.27 ( 62 / 134 )   48.09 ( 63 / 131 )   , 47.83 ( 44 / 92 )   47.06 ( 56 / 119 )   46.30 ( 25 / 54 )   , 46.43 ( 39 / 84 )   42.65 ( 29 / 68 )   45.45 ( 25 / 55 )   55.17 ( 32 / 58 )  
1xqo , A , 2 , 52.36 ( 133 / 254 )   , 52.63 ( 70 / 133 )   52.07 ( 63 / 121 )   , 49.44 ( 44 / 89 )   51.09 ( 47 / 92 )   57.53 ( 42 / 73 )   , 54.24 ( 32 / 59 )   47.54 ( 29 / 61 )   51.28 ( 40 / 78 )   57.14 ( 32 / 56 )  
3f6y , A , 2 , 47.66 ( 112 / 235 )   , 47.46 ( 56 / 118 )   47.86 ( 56 / 117 )   , 48.15 ( 52 / 108 )   44.44 ( 28 / 63 )   50.00 ( 32 / 64 )   , 44.44 ( 28 / 63 )   53.97 ( 34 / 63 )   40.38 ( 21 / 52 )   50.88 ( 29 / 57 )  
2wr1 , C , 2 , 56.70 ( 275 / 485 )   , 60.30 ( 120 / 199 )   54.20 ( 155 / 286 )   , 58.60 ( 92 / 157 )   54.01 ( 101 / 187 )   58.16 ( 82 / 141 )   , 51.67 ( 62 / 120 )   54.21 ( 58 / 107 )   55.49 ( 91 / 164 )   68.09 ( 64 / 94 )  
2pif , A , 2 , 52.46 ( 128 / 244 )   , 46.88 ( 45 / 96 )   56.08 ( 83 / 148 )   , 41.27 ( 26 / 63 )   47.19 ( 42 / 89 )   65.22 ( 60 / 92 )   , 42.86 ( 24 / 56 )   62.75 ( 32 / 51 )   48.75 ( 39 / 80 )   57.89 ( 33 / 57 )  
2dpm , A , 2 , 45.35 ( 117 / 258 )   , 48.95 ( 70 / 143 )   40.87 ( 47 / 115 )   , 41.35 ( 43 / 104 )   51.65 ( 47 / 91 )   42.86 ( 27 / 63 )   , 38.16 ( 29 / 76 )   55.93 ( 33 / 59 )   50.00 ( 35 / 70 )   37.74 ( 20 / 53 )  
1i2a , A , 2 , 43.87 ( 93 / 212 )   , 45.05 ( 41 / 91 )   42.98 ( 52 / 121 )   , 45.56 ( 41 / 90 )   45.95 ( 34 / 74 )   37.50 ( 18 / 48 )   , 46.48 ( 33 / 71 )   39.53 ( 17 / 43 )   37.50 ( 18 / 48 )   50.00 ( 25 / 50 )  
1s2o , A , 2 , 49.59 ( 121 / 244 )   , 41.76 ( 38 / 91 )   54.25 ( 83 / 153 )   , 57.83 ( 48 / 83 )   50.00 ( 42 / 84 )   40.26 ( 31 / 77 )   , 39.39 ( 26 / 66 )   58.62 ( 34 / 58 )   46.55 ( 27 / 58 )   54.84 ( 34 / 62 )  
1r1h , A , 2 , 57.18 ( 398 / 696 )   , 53.16 ( 185 / 348 )   61.21 ( 213 / 348 )   , 56.22 ( 140 / 249 )   62.29 ( 185 / 297 )   48.67 ( 73 / 150 )   , 57.82 ( 85 / 147 )   57.78 ( 130 / 225 )   49.64 ( 69 / 139 )   61.62 ( 114 / 185 )  
1v33 , A , 2 , 53.76 ( 186 / 346 )   , 55.02 ( 115 / 209 )   51.82 ( 71 / 137 )   , 54.17 ( 65 / 120 )   52.25 ( 58 / 111 )   54.78 ( 63 / 115 )   , 50.53 ( 48 / 95 )   47.25 ( 43 / 91 )   52.56 ( 41 / 78 )   65.85 ( 54 / 82 )  
2aj2 , A , 2 , 41.34 ( 74 / 179 )   , 36.36 ( 32 / 88 )   46.15 ( 42 / 91 )   , 43.08 ( 28 / 65 )   26.47 ( 9 / 34 )   46.25 ( 37 / 80 )   , 42.22 ( 19 / 45 )   32.50 ( 13 / 40 )   55.38 ( 36 / 65 )   20.69 ( 6 / 29 )  
1r0m , A , 2 , 61.11 ( 220 / 360 )   , 62.00 ( 124 / 200 )   60.00 ( 96 / 160 )   , 58.27 ( 74 / 127 )   61.42 ( 78 / 127 )   64.15 ( 68 / 106 )   , 57.50 ( 46 / 80 )   67.47 ( 56 / 83 )   59.14 ( 55 / 93 )   60.58 ( 63 / 104 )  
1n7u , A , 2 , 47.65 ( 264 / 554 )   , 39.37 ( 87 / 221 )   53.15 ( 177 / 333 )   , 32.26 ( 30 / 93 )   46.41 ( 84 / 181 )   53.57 ( 150 / 280 )   , 51.45 ( 71 / 138 )   44.20 ( 61 / 138 )   30.49 ( 25 / 82 )   54.59 ( 107 / 196 )  
2c7p , A , 2 , 53.50 ( 176 / 329 )   , 55.38 ( 108 / 195 )   50.75 ( 68 / 134 )   , 53.98 ( 61 / 113 )   56.31 ( 58 / 103 )   50.44 ( 57 / 113 )   , 59.09 ( 39 / 66 )   57.50 ( 46 / 80 )   50.00 ( 50 / 100 )   49.40 ( 41 / 83 )  
3jr3 , A , 2 , 53.78 ( 128 / 238 )   , 46.81 ( 44 / 94 )   58.33 ( 84 / 144 )   , 47.19 ( 42 / 89 )   62.67 ( 47 / 75 )   52.70 ( 39 / 74 )   , 44.59 ( 33 / 74 )   61.70 ( 29 / 47 )   57.81 ( 37 / 64 )   54.72 ( 29 / 53 )  
2p1g , A , 2 , 53.71 ( 123 / 229 )   , 47.66 ( 51 / 107 )   59.02 ( 72 / 122 )   , 52.05 ( 38 / 73 )   60.71 ( 51 / 84 )   47.22 ( 34 / 72 )   , 51.72 ( 30 / 58 )   62.12 ( 41 / 66 )   52.83 ( 28 / 53 )   46.15 ( 24 / 52 )  
1w5r , A , 2 , 54.95 ( 150 / 273 )   , 54.38 ( 87 / 160 )   55.75 ( 63 / 113 )   , 56.04 ( 51 / 91 )   46.99 ( 39 / 83 )   60.61 ( 60 / 99 )   , 55.56 ( 45 / 81 )   58.33 ( 28 / 48 )   60.49 ( 49 / 81 )   44.44 ( 28 / 63 )  
2aaf , B , 2 , 62.99 ( 257 / 408 )   , 65.70 ( 159 / 242 )   59.04 ( 98 / 166 )   , 59.03 ( 85 / 144 )   64.34 ( 92 / 143 )   66.12 ( 80 / 121 )   , 63.81 ( 67 / 105 )   68.48 ( 63 / 92 )   56.44 ( 57 / 101 )   63.64 ( 70 / 110 )  
1rlh , A , 2 , 37.75 ( 57 / 151 )   , 27.42 ( 17 / 62 )   44.94 ( 40 / 89 )   , 50.00 ( 37 / 74 )   27.66 ( 13 / 47 )   23.33 ( 7 / 30 )   , 50.00 ( 24 / 48 )   25.81 ( 8 / 31 )   24.00 ( 6 / 25 )   40.43 ( 19 / 47 )  
2i71 , A , 2 , 56.28 ( 206 / 366 )   , 56.47 ( 96 / 170 )   56.12 ( 110 / 196 )   , 54.79 ( 80 / 146 )   51.55 ( 50 / 97 )   61.79 ( 76 / 123 )   , 50.75 ( 34 / 67 )   56.52 ( 52 / 92 )   52.08 ( 50 / 96 )   63.06 ( 70 / 111 )  
2jhf , A , 2 , 58.42 ( 229 / 392 )   , 62.57 ( 107 / 171 )   55.20 ( 122 / 221 )   , 58.40 ( 73 / 125 )   66.44 ( 97 / 146 )   48.76 ( 59 / 121 )   , 51.95 ( 40 / 77 )   66.17 ( 88 / 133 )   46.24 ( 43 / 93 )   65.17 ( 58 / 89 )  
1al6 , A , 2 , 49.66 ( 216 / 435 )   , 42.20 ( 73 / 173 )   54.58 ( 143 / 262 )   , 61.31 ( 103 / 168 )   35.42 ( 51 / 144 )   50.41 ( 62 / 123 )   , 51.30 ( 59 / 115 )   59.85 ( 79 / 132 )   3.77 ( 2 / 53 )   56.30 ( 76 / 135 )  
1eqj , A , 2 , 63.39 ( 322 / 508 )   , 61.97 ( 145 / 234 )   64.60 ( 177 / 274 )   , 63.64 ( 112 / 176 )   62.74 ( 133 / 212 )   64.17 ( 77 / 120 )   , 62.11 ( 100 / 161 )   61.47 ( 67 / 109 )   61.34 ( 73 / 119 )   68.91 ( 82 / 119 )  
2o2k , A , 2 , 10.32 ( 35 / 339 )   , 8.13 ( 17 / 209 )   13.85 ( 18 / 130 )   , 15.32 ( 17 / 111 )   6.57 ( 9 / 137 )   9.89 ( 9 / 91 )   , 10.26 ( 8 / 78 )   6.93 ( 7 / 101 )   10.71 ( 9 / 84 )   14.47 ( 11 / 76 )  
1x1o , B , 2 , 61.96 ( 171 / 276 )   , 61.19 ( 82 / 134 )   62.68 ( 89 / 142 )   , 61.70 ( 58 / 94 )   58.06 ( 54 / 93 )   66.29 ( 59 / 89 )   , 59.09 ( 39 / 66 )   57.14 ( 40 / 70 )   69.35 ( 43 / 62 )   62.82 ( 49 / 78 )  
1vaj , A , 2 , 48.76 ( 98 / 201 )   , 41.77 ( 33 / 79 )   53.28 ( 65 / 122 )   , 45.31 ( 29 / 64 )   58.06 ( 36 / 62 )   44.00 ( 33 / 75 )   , 44.93 ( 31 / 69 )   55.77 ( 29 / 52 )   47.50 ( 19 / 40 )   47.50 ( 19 / 40 )  
2glf , A , 2 , 60.64 ( 265 / 437 )   , 61.69 ( 182 / 295 )   58.45 ( 83 / 142 )   , 59.57 ( 84 / 141 )   57.34 ( 82 / 143 )   64.71 ( 99 / 153 )   , 62.50 ( 90 / 144 )   59.56 ( 81 / 136 )   48.10 ( 38 / 79 )   71.79 ( 56 / 78 )  
3pfg , A , 2 , 48.76 ( 118 / 242 )   , 38.37 ( 33 / 86 )   54.49 ( 85 / 156 )   , 57.89 ( 55 / 95 )   39.44 ( 28 / 71 )   46.05 ( 35 / 76 )   , 52.31 ( 34 / 65 )   47.37 ( 27 / 57 )   36.67 ( 22 / 60 )   58.33 ( 35 / 60 )  
1emu , A , 2 , 44.12 ( 60 / 136 )   , 43.86 ( 25 / 57 )   44.30 ( 35 / 79 )   , 38.24 ( 13 / 34 )   40.38 ( 21 / 52 )   52.00 ( 26 / 50 )   , 39.47 ( 15 / 38 )   57.14 ( 16 / 28 )   42.86 ( 15 / 35 )   40.00 ( 14 / 35 )  
2psp , A , 2 , 41.90 ( 44 / 105 )   , 39.22 ( 20 / 51 )   44.44 ( 24 / 54 )   , 41.03 ( 16 / 39 )   39.39 ( 13 / 33 )   45.45 ( 15 / 33 )   , 41.18 ( 14 / 34 )   45.45 ( 15 / 33 )   31.25 ( 5 / 16 )   45.45 ( 10 / 22 )  
3iac , A , 2 , 64.74 ( 303 / 468 )   , 67.06 ( 169 / 252 )   62.04 ( 134 / 216 )   , 60.36 ( 102 / 169 )   76.87 ( 103 / 134 )   59.39 ( 98 / 165 )   , 59.86 ( 85 / 142 )   63.78 ( 81 / 127 )   53.75 ( 43 / 80 )   78.99 ( 94 / 119 )  
3ktl , A , 2 , 48.42 ( 107 / 221 )   , 45.54 ( 46 / 101 )   50.83 ( 61 / 120 )   , 58.33 ( 49 / 84 )   35.09 ( 20 / 57 )   47.50 ( 38 / 80 )   , 57.89 ( 33 / 57 )   43.75 ( 21 / 48 )   58.73 ( 37 / 63 )   30.19 ( 16 / 53 )  
1msk , A , 2 , 11.31 ( 37 / 327 )   , 4.26 ( 8 / 188 )   20.86 ( 29 / 139 )   , 3.41 ( 3 / 88 )   21.77 ( 27 / 124 )   6.09 ( 7 / 115 )   , 4.60 ( 4 / 87 )   3.80 ( 3 / 79 )   26.09 ( 24 / 92 )   8.70 ( 6 / 69 )  
1q33 , A , 2 , 45.70 ( 133 / 291 )   , 47.06 ( 64 / 136 )   44.52 ( 69 / 155 )   , 52.88 ( 55 / 104 )   28.81 ( 17 / 59 )   47.66 ( 61 / 128 )   , 55.32 ( 52 / 94 )   46.15 ( 30 / 65 )   28.81 ( 17 / 59 )   46.58 ( 34 / 73 )  
2hun , A , 2 , 59.27 ( 195 / 329 )   , 66.35 ( 138 / 208 )   47.11 ( 57 / 121 )   , 63.41 ( 78 / 123 )   63.96 ( 71 / 111 )   48.42 ( 46 / 95 )   , 63.64 ( 49 / 77 )   46.81 ( 44 / 94 )   65.12 ( 56 / 86 )   63.89 ( 46 / 72 )  
1hbn , B , 2 , 74.66 ( 330 / 442 )   , 80.50 ( 227 / 282 )   64.38 ( 103 / 160 )   , 87.18 ( 136 / 156 )   69.86 ( 102 / 146 )   65.71 ( 92 / 140 )   , 70.87 ( 73 / 103 )   66.21 ( 96 / 145 )   90.83 ( 99 / 109 )   72.94 ( 62 / 85 )  
1qhd , A , 2 , 51.13 ( 203 / 397 )   , 53.02 ( 114 / 215 )   48.90 ( 89 / 182 )   , 48.91 ( 67 / 137 )   51.64 ( 63 / 122 )   52.90 ( 73 / 138 )   , 47.12 ( 49 / 104 )   56.14 ( 64 / 114 )   53.68 ( 51 / 95 )   46.43 ( 39 / 84 )  
1qr0 , A , 2 , 40.79 ( 93 / 228 )   , 45.83 ( 55 / 120 )   35.19 ( 38 / 108 )   , 42.86 ( 27 / 63 )   46.02 ( 52 / 113 )   26.92 ( 14 / 52 )   , 3.57 ( 1 / 28 )   38.18 ( 21 / 55 )   44.87 ( 35 / 78 )   53.73 ( 36 / 67 )  
1r8j , A , 2 , 53.31 ( 145 / 272 )   , 53.51 ( 61 / 114 )   53.16 ( 84 / 158 )   , 53.21 ( 83 / 156 )   42.11 ( 24 / 57 )   64.41 ( 38 / 59 )   , 45.21 ( 33 / 73 )   65.52 ( 38 / 58 )   59.52 ( 50 / 84 )   42.11 ( 24 / 57 )  
1vq8 , W , 2 , 43.51 ( 67 / 154 )   , 41.67 ( 25 / 60 )   44.68 ( 42 / 94 )   , 43.75 ( 21 / 48 )   45.83 ( 22 / 48 )   41.38 ( 24 / 58 )   , 37.50 ( 15 / 40 )   53.12 ( 17 / 32 )   41.03 ( 16 / 39 )   44.19 ( 19 / 43 )  
1inp , A , 3 , 50.25 ( 201 / 400 )   , 47.98 ( 95 / 198 )   52.48 ( 106 / 202 )   , 57.26 ( 71 / 124 )   51.13 ( 68 / 133 )   43.36 ( 62 / 143 )   , 49.52 ( 52 / 105 )   41.24 ( 40 / 97 )   54.88 ( 45 / 82 )   55.17 ( 64 / 116 )  
1l1l , A , 3 , 58.72 ( 421 / 717 )   , 58.75 ( 272 / 463 )   58.66 ( 149 / 254 )   , 54.37 ( 137 / 252 )   58.33 ( 133 / 228 )   63.71 ( 151 / 237 )   , 62.44 ( 123 / 197 )   45.45 ( 60 / 132 )   65.48 ( 110 / 168 )   58.18 ( 128 / 220 )  
1fa0 , A , 3 , 51.08 ( 260 / 509 )   , 52.47 ( 170 / 324 )   48.65 ( 90 / 185 )   , 50.98 ( 78 / 153 )   45.68 ( 74 / 162 )   55.67 ( 108 / 194 )   , 52.26 ( 81 / 155 )   40.96 ( 34 / 83 )   55.21 ( 90 / 163 )   50.93 ( 55 / 108 )  
1fcd , A , 3 , 60.10 ( 241 / 401 )   , 57.51 ( 111 / 193 )   62.50 ( 130 / 208 )   , 56.21 ( 95 / 169 )   59.52 ( 75 / 126 )   66.98 ( 71 / 106 )   , 66.02 ( 68 / 103 )   62.65 ( 52 / 83 )   52.63 ( 60 / 114 )   60.40 ( 61 / 101 )  
1ddg , A , 3 , 52.38 ( 198 / 378 )   , 54.91 ( 123 / 224 )   48.70 ( 75 / 154 )   , 49.57 ( 58 / 117 )   52.45 ( 75 / 143 )   55.08 ( 65 / 118 )   , 52.69 ( 49 / 93 )   50.00 ( 58 / 116 )   53.33 ( 48 / 90 )   54.43 ( 43 / 79 )  
1pmi , A , 3 , 55.23 ( 243 / 440 )   , 52.91 ( 109 / 206 )   57.26 ( 134 / 234 )   , 54.32 ( 88 / 162 )   59.12 ( 81 / 137 )   52.48 ( 74 / 141 )   , 50.53 ( 48 / 95 )   63.64 ( 49 / 77 )   54.04 ( 87 / 161 )   55.14 ( 59 / 107 )  
1w27 , A , 3 , 60.23 ( 415 / 689 )   , 57.75 ( 190 / 329 )   62.50 ( 225 / 360 )   , 40.15 ( 55 / 137 )   61.41 ( 183 / 298 )   69.69 ( 177 / 254 )   , 59.26 ( 144 / 243 )   58.68 ( 98 / 167 )   72.13 ( 132 / 183 )   42.71 ( 41 / 96 )  
1yqy , A , 3 , 50.00 ( 257 / 514 )   , 50.87 ( 117 / 230 )   49.30 ( 140 / 284 )   , 53.70 ( 116 / 216 )   55.15 ( 107 / 194 )   32.69 ( 34 / 104 )   , 59.66 ( 71 / 119 )   49.57 ( 58 / 117 )   53.49 ( 92 / 172 )   33.96 ( 36 / 106 )  
2ptr , B , 3 , 56.14 ( 256 / 456 )   , 63.24 ( 160 / 253 )   47.29 ( 96 / 203 )   , 59.78 ( 110 / 184 )   43.24 ( 48 / 111 )   60.87 ( 98 / 161 )   , 55.48 ( 81 / 146 )   46.02 ( 52 / 113 )   75.00 ( 90 / 120 )   42.86 ( 33 / 77 )  
3bl9 , B , 3 , 52.25 ( 151 / 289 )   , 55.00 ( 55 / 100 )   50.79 ( 96 / 189 )   , 51.96 ( 53 / 102 )   56.12 ( 55 / 98 )   48.31 ( 43 / 89 )   , 49.43 ( 43 / 87 )   55.00 ( 33 / 60 )   51.96 ( 53 / 102 )   55.00 ( 22 / 40 )  
1jet , A , 3 , 59.57 ( 308 / 517 )   , 59.50 ( 144 / 242 )   59.64 ( 164 / 275 )   , 60.51 ( 118 / 195 )   60.00 ( 102 / 170 )   57.89 ( 88 / 152 )   , 63.28 ( 81 / 128 )   58.62 ( 85 / 145 )   58.33 ( 63 / 108 )   58.09 ( 79 / 136 )  
3kfl , A , 3 , 55.51 ( 297 / 535 )   , 55.45 ( 178 / 321 )   55.61 ( 119 / 214 )   , 54.00 ( 81 / 150 )   53.37 ( 103 / 193 )   58.85 ( 113 / 192 )   , 48.33 ( 58 / 120 )   55.07 ( 76 / 138 )   60.13 ( 92 / 153 )   57.26 ( 71 / 124 )  
2op9 , A , 3 , 53.97 ( 163 / 302 )   , 53.54 ( 68 / 127 )   54.29 ( 95 / 175 )   , 46.24 ( 43 / 93 )   64.00 ( 64 / 100 )   51.38 ( 56 / 109 )   , 65.08 ( 41 / 63 )   51.35 ( 57 / 111 )   49.28 ( 34 / 69 )   52.54 ( 31 / 59 )  
2ala , A , 3 , 41.15 ( 158 / 384 )   , 41.12 ( 88 / 214 )   41.18 ( 70 / 170 )   , 44.63 ( 54 / 121 )   40.54 ( 75 / 185 )   37.18 ( 29 / 78 )   , 39.36 ( 37 / 94 )   44.66 ( 46 / 103 )   43.22 ( 51 / 118 )   34.78 ( 24 / 69 )  
2q0u , A , 3 , 53.39 ( 189 / 354 )   , 54.29 ( 95 / 175 )   52.51 ( 94 / 179 )   , 53.95 ( 82 / 152 )   46.32 ( 44 / 95 )   58.88 ( 63 / 107 )   , 51.76 ( 44 / 85 )   59.63 ( 65 / 109 )   54.55 ( 36 / 66 )   46.81 ( 44 / 94 )  
1kl7 , A , 3 , 60.04 ( 302 / 503 )   , 52.58 ( 102 / 194 )   64.72 ( 200 / 309 )   , 51.61 ( 80 / 155 )   66.67 ( 114 / 171 )   61.02 ( 108 / 177 )   , 57.41 ( 62 / 108 )   49.19 ( 61 / 124 )   64.71 ( 77 / 119 )   67.11 ( 102 / 152 )  
1fzc , B , 3 , 57.79 ( 178 / 308 )   , 60.47 ( 156 / 258 )   44.00 ( 22 / 50 )   , 64.23 ( 79 / 123 )   43.59 ( 17 / 39 )   56.16 ( 82 / 146 )   , 55.05 ( 60 / 109 )   44.44 ( 12 / 27 )   66.04 ( 70 / 106 )   54.55 ( 36 / 66 )  
1k97 , A , 3 , 46.76 ( 202 / 432 )   , 40.93 ( 88 / 215 )   52.53 ( 114 / 217 )   , 6.25 ( 3 / 48 )   52.86 ( 111 / 210 )   50.57 ( 88 / 174 )   , 6.25 ( 3 / 48 )   50.00 ( 56 / 112 )   53.74 ( 79 / 147 )   51.20 ( 64 / 125 )  
1aip , C , 3 , 49.74 ( 97 / 195 )   , 50.54 ( 47 / 93 )   49.02 ( 50 / 102 )   , 43.40 ( 23 / 53 )   31.71 ( 13 / 41 )   60.40 ( 61 / 101 )   , 58.33 ( 35 / 60 )   55.56 ( 30 / 54 )   30.77 ( 12 / 39 )   47.62 ( 20 / 42 )  
1a1v , A , 3 , 47.79 ( 205 / 429 )   , 47.92 ( 69 / 144 )   47.72 ( 136 / 285 )   , 52.87 ( 83 / 157 )   48.55 ( 67 / 138 )   41.04 ( 55 / 134 )   , 41.67 ( 55 / 132 )   63.41 ( 52 / 82 )   43.69 ( 45 / 103 )   47.32 ( 53 / 112 )  
1tke , A , 3 , 50.45 ( 113 / 224 )   , 49.44 ( 44 / 89 )   51.11 ( 69 / 135 )   , 54.55 ( 48 / 88 )   47.14 ( 33 / 70 )   48.48 ( 32 / 66 )   , 46.67 ( 28 / 60 )   45.28 ( 24 / 53 )   50.00 ( 23 / 46 )   58.46 ( 38 / 65 )  
1u09 , A , 3 , 50.21 ( 239 / 476 )   , 45.69 ( 90 / 197 )   53.41 ( 149 / 279 )   , 41.80 ( 51 / 122 )   48.90 ( 89 / 182 )   57.56 ( 99 / 172 )   , 52.63 ( 60 / 114 )   40.35 ( 46 / 114 )   59.57 ( 84 / 141 )   45.79 ( 49 / 107 )  
1io1 , A , 3 , 37.72 ( 149 / 395 )   , 39.74 ( 91 / 229 )   34.94 ( 58 / 166 )   , 34.26 ( 37 / 108 )   37.14 ( 39 / 105 )   40.11 ( 73 / 182 )   , 33.33 ( 32 / 96 )   34.18 ( 27 / 79 )   42.99 ( 46 / 107 )   38.94 ( 44 / 113 )  
2g50 , A , 3 , 63.00 ( 344 / 546 )   , 67.22 ( 203 / 302 )   57.79 ( 141 / 244 )   , 64.39 ( 132 / 205 )   69.74 ( 159 / 228 )   46.90 ( 53 / 113 )   , 74.59 ( 91 / 122 )   66.67 ( 122 / 183 )   60.98 ( 75 / 123 )   47.46 ( 56 / 118 )  
3bh1 , A , 3 , 54.77 ( 270 / 493 )   , 55.52 ( 161 / 290 )   53.69 ( 109 / 203 )   , 52.91 ( 100 / 189 )   52.00 ( 78 / 150 )   59.74 ( 92 / 154 )   , 59.38 ( 76 / 128 )   51.68 ( 77 / 149 )   54.46 ( 55 / 101 )   53.91 ( 62 / 115 )  
2dsj , A , 3 , 57.21 ( 242 / 423 )   , 56.25 ( 90 / 160 )   57.79 ( 152 / 263 )   , 62.75 ( 96 / 153 )   57.14 ( 72 / 126 )   51.39 ( 74 / 144 )   , 52.85 ( 65 / 123 )   60.91 ( 67 / 110 )   57.29 ( 55 / 96 )   58.51 ( 55 / 94 )  
1nuh , A , 3 , 52.43 ( 291 / 555 )   , 55.12 ( 156 / 283 )   49.63 ( 135 / 272 )   , 45.81 ( 93 / 203 )   46.54 ( 74 / 159 )   64.25 ( 124 / 193 )   , 10.20 ( 5 / 49 )   64.84 ( 118 / 182 )   56.55 ( 95 / 168 )   46.79 ( 73 / 156 )  
3moh , A , 3 , 59.61 ( 366 / 614 )   , 60.98 ( 186 / 305 )   58.25 ( 180 / 309 )   , 52.99 ( 71 / 134 )   62.07 ( 126 / 203 )   61.01 ( 169 / 277 )   , 53.72 ( 65 / 121 )   66.05 ( 107 / 162 )   61.63 ( 106 / 172 )   55.35 ( 88 / 159 )  
3g4n , A , 3 , 49.44 ( 222 / 449 )   , 55.12 ( 167 / 303 )   37.67 ( 55 / 146 )   , 37.58 ( 56 / 149 )   55.50 ( 121 / 218 )   54.88 ( 45 / 82 )   , 57.83 ( 96 / 166 )   37.11 ( 36 / 97 )   54.32 ( 44 / 81 )   43.81 ( 46 / 105 )  
1p9b , A , 3 , 56.37 ( 239 / 424 )   , 58.45 ( 128 / 219 )   54.15 ( 111 / 205 )   , 57.78 ( 104 / 180 )   46.15 ( 54 / 117 )   63.78 ( 81 / 127 )   , 66.10 ( 78 / 118 )   53.00 ( 53 / 100 )   48.51 ( 49 / 101 )   56.19 ( 59 / 105 )  
3eb7 , C , 3 , 59.08 ( 348 / 589 )   , 57.02 ( 130 / 228 )   60.39 ( 218 / 361 )   , 58.05 ( 119 / 205 )   61.46 ( 126 / 205 )   57.54 ( 103 / 179 )   , 57.06 ( 101 / 177 )   57.80 ( 100 / 173 )   52.29 ( 57 / 109 )   69.23 ( 90 / 130 )  
1c4z , A , 3 , 52.00 ( 182 / 350 )   , 53.02 ( 79 / 149 )   51.24 ( 103 / 201 )   , 46.67 ( 49 / 105 )   58.22 ( 85 / 146 )   48.48 ( 48 / 99 )   , 53.52 ( 38 / 71 )   46.73 ( 50 / 107 )   48.65 ( 36 / 74 )   59.18 ( 58 / 98 )  
1vpr , A , 3 , 17.15 ( 59 / 344 )   , 9.68 ( 15 / 155 )   23.28 ( 44 / 189 )   , 15.18 ( 17 / 112 )   27.36 ( 29 / 106 )   10.32 ( 13 / 126 )   , 26.03 ( 19 / 73 )   9.48 ( 11 / 116 )   24.66 ( 18 / 73 )   13.41 ( 11 / 82 )  
1oip , A , 3 , 52.19 ( 131 / 251 )   , 52.32 ( 79 / 151 )   52.00 ( 52 / 100 )   , 57.47 ( 50 / 87 )   48.68 ( 37 / 76 )   50.00 ( 44 / 88 )   , 46.88 ( 30 / 64 )   49.25 ( 33 / 67 )   57.14 ( 36 / 63 )   56.14 ( 32 / 57 )  
1fc9 , A , 3 , 49.74 ( 192 / 386 )   , 54.92 ( 106 / 193 )   44.56 ( 86 / 193 )   , 45.63 ( 47 / 103 )   56.25 ( 99 / 176 )   42.99 ( 46 / 107 )   , 55.43 ( 51 / 92 )   41.18 ( 42 / 102 )   46.15 ( 42 / 91 )   56.44 ( 57 / 101 )  
1wet , A , 3 , 50.59 ( 171 / 338 )   , 42.67 ( 64 / 150 )   56.91 ( 107 / 188 )   , 54.01 ( 74 / 137 )   57.53 ( 84 / 146 )   23.64 ( 13 / 55 )   , 51.22 ( 42 / 82 )   52.50 ( 63 / 120 )   64.63 ( 53 / 82 )   24.07 ( 13 / 54 )  
1y8a , A , 3 , 56.48 ( 183 / 324 )   , 53.47 ( 77 / 144 )   58.89 ( 106 / 180 )   , 52.42 ( 65 / 124 )   59.81 ( 64 / 107 )   58.06 ( 54 / 93 )   , 55.71 ( 39 / 70 )   53.26 ( 49 / 92 )   59.21 ( 45 / 76 )   58.14 ( 50 / 86 )  
1knr , A , 3 , 59.36 ( 314 / 529 )   , 59.86 ( 167 / 279 )   58.80 ( 147 / 250 )   , 59.75 ( 95 / 159 )   60.11 ( 110 / 183 )   58.29 ( 109 / 187 )   , 58.00 ( 87 / 150 )   62.70 ( 79 / 126 )   59.31 ( 86 / 145 )   57.41 ( 62 / 108 )  
