d3zv6a_ 	3zv6 	A: 	c.2.1.2
d1re0a_ 	1re0 	A: 	c.37.1.8
d1uiya_ 	1uiy 	A: 	c.14.1.3
d2r5aa1 	2r5a 	A:174-281 	b.34.9.0
d2r5aa2 	2r5a 	A:282-385 	b.34.9.0
d1b8ua1 	1b8u 	A:3-158 	c.2.1.5
d1b8ua2 	1b8u 	A:159-329 	d.162.1.1
d1b8va1 	1b8v 	A:3-158 	c.2.1.5
d1b8va2 	1b8v 	A:159-329 	d.162.1.1
d1b8pa1 	1b8p 	A:3-158 	c.2.1.5
d1b8pa2 	1b8p 	A:159-329 	d.162.1.1
d1uika1 	1uik 	A:148-350 	b.82.1.2
d1uika2 	1uik 	A:351-535 	b.82.1.2
d1uikb1 	1uik 	B:148-350 	b.82.1.2
d1uikb2 	1uik 	B:351-535 	b.82.1.2
d1uikc1 	1uik 	C:148-350 	b.82.1.2
d1uikc2 	1uik 	C:351-535 	b.82.1.2
d1qmda1 	1qmd 	A:1-249 	a.124.1.1
d1qmdb1 	1qmd 	B:1-249 	a.124.1.1
d1qmda2 	1qmd 	A:250-370 	b.12.1.3
d1qmdb2 	1qmd 	B:250-370 	b.12.1.3
d6gsta1 	6gst 	A:85-217 	a.45.1.1
d6gstb1 	6gst 	B:85-217 	a.45.1.1
d6gsta2 	6gst 	A:1-84 	c.47.1.5
d6gstb2 	6gst 	B:1-84 	c.47.1.5
d6gsua1 	6gsu 	A:85-217 	a.45.1.1
d6gsub1 	6gsu 	B:85-217 	a.45.1.1
d6gsua2 	6gsu 	A:1-84 	c.47.1.5
d6gsub2 	6gsu 	B:1-84 	c.47.1.5
d6gsva1 	6gsv 	A:85-217 	a.45.1.1
d6gsvb1 	6gsv 	B:85-217 	a.45.1.1
d6gsva2 	6gsv 	A:1-84 	c.47.1.5
d6gsvb2 	6gsv 	B:1-84 	c.47.1.5
d6gswa1 	6gsw 	A:85-217 	a.45.1.1
d6gswb1 	6gsw 	B:85-217 	a.45.1.1
d6gswa2 	6gsw 	A:1-84 	c.47.1.5
d6gswb2 	6gsw 	B:1-84 	c.47.1.5
d6gsxa1 	6gsx 	A:85-217 	a.45.1.1
d6gsxb1 	6gsx 	B:85-217 	a.45.1.1
d6gsxa2 	6gsx 	A:1-84 	c.47.1.5
d6gsxb2 	6gsx 	B:1-84 	c.47.1.5
d6gsya1 	6gsy 	A:85-217 	a.45.1.1
d6gsyb1 	6gsy 	B:85-217 	a.45.1.1
d6gsya2 	6gsy 	A:1-84 	c.47.1.5
d6gsyb2 	6gsy 	B:1-84 	c.47.1.5
d1qmua1 	1qmu 	A:305-383 	b.3.2.1
d1qmua2 	1qmu 	A:4-304 	c.56.5.1
d1pgoa1 	1pgo 	A:177-473 	a.100.1.1
d1pgoa2 	1pgo 	A:1-176 	c.2.1.6
d1pgja1 	1pgj 	A:179-478 	a.100.1.1
d1pgjb1 	1pgj 	B:179-478 	a.100.1.1
d1pgja2 	1pgj 	A:1-178 	c.2.1.6
d1pgjb2 	1pgj 	B:1-178 	c.2.1.6
d1rwha1 	1rwh 	A:4-372 	a.102.3.2
d1rwha2 	1rwh 	A:645-757 	b.24.1.1
d1rwha3 	1rwh 	A:373-644 	b.30.5.2
d1rwaa1 	1rwa 	A:4-372 	a.102.3.2
d1rwaa2 	1rwa 	A:645-757 	b.24.1.1
d1rwaa3 	1rwa 	A:373-644 	b.30.5.2
d1rwca1 	1rwc 	A:4-372 	a.102.3.2
d1rwca2 	1rwc 	A:645-757 	b.24.1.1
d1rwca3 	1rwc 	A:373-644 	b.30.5.2
d1geua1 	1geu 	A:3-146,A:263-335 	c.3.1.5
d1geua2 	1geu 	A:147-262 	c.3.1.5
d1geub1 	1geu 	B:2-146,B:263-335 	c.3.1.5
d1geub2 	1geu 	B:147-262 	c.3.1.5
d1geua3 	1geu 	A:336-450 	d.87.1.1
d1geub3 	1geu 	B:336-450 	d.87.1.1
d1pgpa1 	1pgp 	A:177-473 	a.100.1.1
d1pgpa2 	1pgp 	A:1-176 	c.2.1.6
d1pgqa1 	1pgq 	A:177-473 	a.100.1.1
d1pgqa2 	1pgq 	A:1-176 	c.2.1.6
d1b5ja_ 	1b5j 	A: 	c.94.1.1
d1f20a1 	1f20 	A:963-1232 	b.43.4.1
d1f20a2 	1f20 	A:1233-1397 	c.25.1.4
d1ogba1 	1ogb 	A:447-499 	b.72.2.1
d1ogbb1 	1ogb 	B:447-499 	b.72.2.1
d1ogba2 	1ogb 	A:2-291,A:380-446 	c.1.8.5
d1ogbb2 	1ogb 	B:2-291,B:380-446 	c.1.8.5
d1ogba3 	1ogb 	A:292-379 	d.26.3.1
d1ogbb3 	1ogb 	B:292-379 	d.26.3.1
d2atwa1 	2atw 	A:108-183 	b.40.4.5
d2atwc1 	2atw 	C:108-183 	b.40.4.5
d2atwa2 	2atw 	A:184-262 	d.52.3.1
d2atwa3 	2atw 	A:263-329 	d.52.3.1
d2atwc2 	2atw 	C:184-262 	d.52.3.1
d2atwc3 	2atw 	C:263-329 	d.52.3.1
d1rw9a1 	1rw9 	A:4-372 	a.102.3.2
d1rw9a2 	1rw9 	A:645-757 	b.24.1.1
d1rw9a3 	1rw9 	A:373-644 	b.30.5.2
d1e79h1 	1e79 	H:101-145 	a.2.10.1
d1e79a1 	1e79 	A:380-510 	a.69.1.1
d1e79b1 	1e79 	B:380-510 	a.69.1.1
d1e79c1 	1e79 	C:380-510 	a.69.1.1
d1e79d1 	1e79 	D:358-475 	a.69.1.1
d1e79e1 	1e79 	E:358-474 	a.69.1.1
d1e79f1 	1e79 	F:358-474 	a.69.1.1
d1e79i_ 	1e79 	I: 	a.137.8.1
d1e79a2 	1e79 	A:19-94 	b.49.1.1
d1e79b2 	1e79 	B:19-94 	b.49.1.1
d1e79c2 	1e79 	C:19-94 	b.49.1.1
d1e79d2 	1e79 	D:9-81 	b.49.1.1
d1e79e2 	1e79 	E:9-81 	b.49.1.1
d1e79f2 	1e79 	F:9-81 	b.49.1.1
d1e79h2 	1e79 	H:15-100 	b.93.1.1
d1e79a3 	1e79 	A:95-379 	c.37.1.11
d1e79b3 	1e79 	B:95-379 	c.37.1.11
d1e79c3 	1e79 	C:95-379 	c.37.1.11
d1e79d3 	1e79 	D:82-357 	c.37.1.11
d1e79e3 	1e79 	E:82-357 	c.37.1.11
d1e79f3 	1e79 	F:82-357 	c.37.1.11
d1e79g_ 	1e79 	G: 	c.49.2.1
d1xi8a1 	1xi8 	A:325-396 	b.85.6.1
d1xi8b1 	1xi8 	B:325-396 	b.85.6.1
d1xi8a2 	1xi8 	A:6-181 	b.103.1.1
d1xi8b2 	1xi8 	B:6-181 	b.103.1.1
d1xi8a3 	1xi8 	A:182-324 	c.57.1.2
d1xi8b3 	1xi8 	B:182-324 	c.57.1.2
d2wwwa_ 	2www 	A: 	c.37.1.0
d2wwwb_ 	2www 	B: 	c.37.1.0
d2wwwc_ 	2www 	C: 	c.37.1.0
d2wwwd_ 	2www 	D: 	c.37.1.0
d2bbja1 	2bbj 	A:9-285 	d.328.1.1
d2bbjb1 	2bbj 	B:9-285 	d.328.1.1
d2bbjd1 	2bbj 	D:9-285 	d.328.1.1
d2bbje1 	2bbj 	E:9-285 	d.328.1.1
d2bbjf1 	2bbj 	F:9-285 	d.328.1.1
d2bbja2 	2bbj 	A:286-349 	f.17.3.1
d2bbjb2 	2bbj 	B:286-349 	f.17.3.1
d2bbjd2 	2bbj 	D:286-349 	f.17.3.1
d2bbje2 	2bbj 	E:286-349 	f.17.3.1
d2bbjf2 	2bbj 	F:286-349 	f.17.3.1
d1yqya1 	1yqy 	A:551-778 	d.92.1.14
d1yqya2 	1yqy 	A:265-550 	d.166.1.1
d3g8da2 	3g8d 	A:331-444 	b.84.2.0
d3g8db3 	3g8d 	B:331-444 	b.84.2.0
d3g8da1 	3g8d 	A:1-114 	c.30.1.0
d3g8db1 	3g8d 	B:1-114 	c.30.1.0
d3g8db2 	3g8d 	B:115-330 	d.142.1.2
d2vana1 	2van 	A:91-148 	a.60.12.0
d2vana2 	2van 	A:149-335 	d.218.1.2
d1tw2a1 	1tw2 	A:14-98 	a.4.5.29
d1tw2b1 	1tw2 	B:3-98 	a.4.5.29
d1tw2a2 	1tw2 	A:99-351 	c.66.1.12
d1tw2b2 	1tw2 	B:99-352 	c.66.1.12
d1tw3a1 	1tw3 	A:14-98 	a.4.5.29
d1tw3b1 	1tw3 	B:14-98 	a.4.5.29
d1tw3a2 	1tw3 	A:99-351 	c.66.1.12
d1tw3b2 	1tw3 	B:99-351 	c.66.1.12
d1wp9a1 	1wp9 	A:1-200 	c.37.1.19
d1wp9a2 	1wp9 	A:201-486 	c.37.1.19
d1wp9b1 	1wp9 	B:1-200 	c.37.1.19
d1wp9b2 	1wp9 	B:201-487 	c.37.1.19
d1wp9c1 	1wp9 	C:1-200 	c.37.1.19
d1wp9c2 	1wp9 	C:201-487 	c.37.1.19
d1wp9d1 	1wp9 	D:1-200 	c.37.1.19
d1wp9d2 	1wp9 	D:201-486 	c.37.1.19
d1wp9e1 	1wp9 	E:1-200 	c.37.1.19
d1wp9e2 	1wp9 	E:201-487 	c.37.1.19
d1wp9f1 	1wp9 	F:1-200 	c.37.1.19
d1wp9f2 	1wp9 	F:201-487 	c.37.1.19
d1n0ha1 	1n0h 	A:277-460 	c.31.1.3
d1n0hb1 	1n0h 	B:278-460 	c.31.1.3
d1n0ha2 	1n0h 	A:83-270 	c.36.1.5
d1n0hb2 	1n0h 	B:83-270 	c.36.1.5
d1n0ha3 	1n0h 	A:461-687 	c.36.1.9
d1n0hb3 	1n0h 	B:461-687 	c.36.1.9
d1k5ha1 	1k5h 	A:301-398 	a.69.3.1
d1k5hb1 	1k5h 	B:301-396 	a.69.3.1
d1k5hc1 	1k5h 	C:301-398 	a.69.3.1
d1k5ha2 	1k5h 	A:1-125,A:275-300 	c.2.1.3
d1k5hb2 	1k5h 	B:1-125,B:275-300 	c.2.1.3
d1k5hc2 	1k5h 	C:1-125,C:275-300 	c.2.1.3
d1k5ha3 	1k5h 	A:126-274 	d.81.1.3
d1k5hb3 	1k5h 	B:126-274 	d.81.1.3
d1k5hc3 	1k5h 	C:126-274 	d.81.1.3
d2p7ja1 	2p7j 	A:181-273 	d.110.6.2
d2p7ja2 	2p7j 	A:9-180 	d.110.6.2
d2p7jb1 	2p7j 	B:181-281 	d.110.6.2
d2p7jb2 	2p7j 	B:8-180 	d.110.6.2
d2w8za2 	2w8z 	A:176-469 	a.100.1.0
d2w8zb2 	2w8z 	B:176-468 	a.100.1.0
d2w8za1 	2w8z 	A:2-175 	c.2.1.0
d2w8zb1 	2w8z 	B:2-175 	c.2.1.0
d1rwfa1 	1rwf 	A:4-372 	a.102.3.2
d1rwfa2 	1rwf 	A:645-757 	b.24.1.1
d1rwfa3 	1rwf 	A:373-644 	b.30.5.2
d1rwga1 	1rwg 	A:4-372 	a.102.3.2
d1rwga2 	1rwg 	A:645-757 	b.24.1.1
d1rwga3 	1rwg 	A:373-644 	b.30.5.2
d1pixa2 	1pix 	A:1-287 	c.14.1.4
d1pixa3 	1pix 	A:288-586 	c.14.1.4
d1pixb2 	1pix 	B:1-287 	c.14.1.4
d1pixb3 	1pix 	B:288-586 	c.14.1.4
d1uoka1 	1uok 	A:480-558 	b.71.1.1
d1uoka2 	1uok 	A:1-479 	c.1.8.1
d2r7la1 	2r7l 	A:1-123 	c.30.1.8
d2r7la2 	2r7l 	A:124-361 	d.142.1.9
d3slia1 	3sli 	A:81-276 	b.29.1.9
d3slia2 	3sli 	A:277-759 	b.68.1.1
d2r5na2 	2r5n 	A:2-332 	c.36.1.10
d2r5nb2 	2r5n 	B:2-332 	c.36.1.10
d2r5na1 	2r5n 	A:333-527 	c.36.1.0
d2r5nb1 	2r5n 	B:333-527 	c.36.1.0
d2r5na3 	2r5n 	A:528-667 	c.48.1.1
d2r5nb3 	2r5n 	B:528-664 	c.48.1.1
d1olaa_ 	1ola 	A: 	c.94.1.1
d1olca_ 	1olc 	A: 	c.94.1.1
d1olza1 	1olz 	A:537-628 	b.1.1.4
d1olzb1 	1olz 	B:537-628 	b.1.1.4
d1olza2 	1olz 	A:3-480 	b.69.12.1
d1olzb2 	1olz 	B:3-480 	b.69.12.1
d1olza3 	1olz 	A:481-536 	g.16.2.1
d1olzb3 	1olz 	B:481-536 	g.16.2.1
d1pi3a1 	1pi3 	A:182-341 	c.31.1.3
d1pi3a2 	1pi3 	A:2-181 	c.36.1.5
d1pi3a3 	1pi3 	A:342-524 	c.36.1.9
d2weld_ 	2wel 	D: 	a.39.1.5
d2wela_ 	2wel 	A: 	d.144.1.0
d1vlra1 	1vlr 	A:146-337 	d.13.1.3
d1vlrb1 	1vlr 	B:146-337 	d.13.1.3
d1vlra2 	1vlr 	A:39-145 	d.246.1.1
d1vlrb2 	1vlr 	B:39-145 	d.246.1.1
d1b8xa1 	1b8x 	A:81-260 	a.45.1.1
d1b8xa2 	1b8x 	A:1-80 	c.47.1.5
d1qmea1 	1qme 	A:632-692 	d.11.1.1
d1qmea2 	1qme 	A:693-750 	d.11.1.1
d1qmea3 	1qme 	A:71-263 	d.175.1.1
d1qmea4 	1qme 	A:264-620 	e.3.1.1
d1qmfa1 	1qmf 	A:633-692 	d.11.1.1
d1qmfa2 	1qmf 	A:693-750 	d.11.1.1
d1qmfa3 	1qmf 	A:71-263 	d.175.1.1
d1qmfa4 	1qmf 	A:264-620 	e.3.1.1
d2xlna_ 	2xln 	A: 	e.3.1.3
d2xlnb_ 	2xln 	B: 	e.3.1.3
d2xlnc_ 	2xln 	C: 	e.3.1.3
d2xlnd_ 	2xln 	D: 	e.3.1.3
d2zmea1 	2zme 	A:34-175 	a.4.5.0
d2zmea2 	2zme 	A:176-250 	a.4.5.0
d1ilea1 	1ile 	A:642-821 	a.27.1.1
d1ilea2 	1ile 	A:198-386 	b.51.1.1
d1ilea3 	1ile 	A:1-197,A:387-641 	c.26.1.1
d1ltla_ 	1ltl 	A: 	b.40.4.11
d1ltlb_ 	1ltl 	B: 	b.40.4.11
d1ltlc_ 	1ltl 	C: 	b.40.4.11
d1ltld_ 	1ltl 	D: 	b.40.4.11
d1ltle_ 	1ltl 	E: 	b.40.4.11
d1ltlf_ 	1ltl 	F: 	b.40.4.11
d1ltjb1 	1ltj 	B:200-458 	d.171.1.1
d1ltje1 	1ltj 	E:200-458 	d.171.1.1
d1ltjc1 	1ltj 	C:142-394 	d.171.1.1
d1ltjf1 	1ltj 	F:142-394 	d.171.1.1
d1ltja_ 	1ltj 	A: 	h.1.8.1
d1ltjd_ 	1ltj 	D: 	h.1.8.1
d1ltjb2 	1ltj 	B:161-199 	h.1.8.1
d1ltje2 	1ltj 	E:165-199 	h.1.8.1
d1ltjc2 	1ltj 	C:96-141 	h.1.8.1
d1ltjf2 	1ltj 	F:110-141 	h.1.8.1
d2b56a2 	2b56 	A:289-473 	a.160.1.4
d2b56a1 	2b56 	A:30-288 	d.218.1.10
d2b51a2 	2b51 	A:289-473 	a.160.1.4
d2b51a1 	2b51 	A:30-288 	d.218.1.10
d1el6a_ 	1el6 	A: 	d.182.1.1
d1el6b_ 	1el6 	B: 	d.182.1.1
d1el6c_ 	1el6 	C: 	d.182.1.1
d1lt9b1 	1lt9 	B:200-458 	d.171.1.1
d1lt9e1 	1lt9 	E:200-458 	d.171.1.1
d1lt9c1 	1lt9 	C:142-394 	d.171.1.1
d1lt9f1 	1lt9 	F:142-394 	d.171.1.1
d1lt9a_ 	1lt9 	A: 	h.1.8.1
d1lt9d_ 	1lt9 	D: 	h.1.8.1
d1lt9b2 	1lt9 	B:161-199 	h.1.8.1
d1lt9e2 	1lt9 	E:165-199 	h.1.8.1
d1lt9c2 	1lt9 	C:96-141 	h.1.8.1
d1lt9f2 	1lt9 	F:110-141 	h.1.8.1
d1cg0a_ 	1cg0 	A: 	c.37.1.10
d1y64b_ 	1y64 	B: 	a.207.1.1
d1y64a2 	1y64 	A:147-372 	c.55.1.1
d1y64a1 	1y64 	A:4-146 	c.55.1.0
d2oota1 	2oot 	A:594-750 	a.48.2.1
d2oota2 	2oot 	A:118-350 	c.8.4.1
d2oota3 	2oot 	A:57-117,A:351-593 	c.56.5.5
d1v10a1 	1v10 	A:1-136 	b.6.1.3
d1v10a2 	1v10 	A:137-304 	b.6.1.3
d1v10a3 	1v10 	A:305-494 	b.6.1.3
d2v7qh1 	2v7q 	H:101-145 	a.2.10.1
d2v7qd3 	2v7q 	D:358-477 	a.69.1.1
d2v7qe3 	2v7q 	E:358-474 	a.69.1.1
d2v7qf3 	2v7q 	F:358-474 	a.69.1.1
d2v7qa3 	2v7q 	A:380-510 	a.69.1.0
d2v7qb3 	2v7q 	B:380-510 	a.69.1.0
d2v7qc3 	2v7q 	C:380-510 	a.69.1.0
d2v7qi_ 	2v7q 	I: 	a.137.8.1
d2v7qd1 	2v7q 	D:9-81 	b.49.1.1
d2v7qe1 	2v7q 	E:10-81 	b.49.1.1
d2v7qf1 	2v7q 	F:9-81 	b.49.1.1
d2v7qa1 	2v7q 	A:24-94 	b.49.1.0
d2v7qb1 	2v7q 	B:24-94 	b.49.1.0
d2v7qc1 	2v7q 	C:23-94 	b.49.1.0
d2v7qh2 	2v7q 	H:15-100 	b.93.1.1
d2v7qd2 	2v7q 	D:82-357 	c.37.1.11
d2v7qe2 	2v7q 	E:82-357 	c.37.1.11
d2v7qf2 	2v7q 	F:82-357 	c.37.1.11
d2v7qa2 	2v7q 	A:95-379 	c.37.1.11
d2v7qb2 	2v7q 	B:95-379 	c.37.1.11
d2v7qc2 	2v7q 	C:95-379 	c.37.1.11
d2v7qg_ 	2v7q 	G: 	c.49.2.1
d2v7qj_ 	2v7q 	J: 	h.4.8.1
d3moha2 	3moh 	A:260-622 	c.91.1.1
d3mohb2 	3moh 	B:260-622 	c.91.1.1
d3moha1 	3moh 	A:12-259 	c.109.1.1
d3mohb1 	3moh 	B:3-259 	c.109.1.1
d1njiw_ 	1nji 	W: 	a.2.2.1
d1njiq_ 	1nji 	Q: 	a.94.1.1
d1nji3_ 	1nji 	3: 	a.137.1.1
d1njir_ 	1nji 	R: 	b.34.5.1
d1njiu_ 	1nji 	U: 	b.34.5.1
d1njic1 	1nji 	C:91-237 	b.34.5.3
d1njil_ 	1nji 	L: 	b.39.1.1
d1njic2 	1nji 	C:1-90 	b.40.4.5
d1njid_ 	1nji 	D: 	b.43.3.2
d1njiz_ 	1nji 	Z: 	c.9.2.1
d1njim_ 	1nji 	M: 	c.12.1.1
d1njip_ 	1nji 	P: 	c.12.1.1
d1njik_ 	1nji 	K: 	c.21.1.1
d1njie_ 	1nji 	E: 	c.22.1.1
d1njio_ 	1nji 	O: 	c.55.4.1
d1njit_ 	1nji 	T: 	d.12.1.1
d1njin_ 	1nji 	N: 	d.12.1.2
d1njiy_ 	1nji 	Y: 	d.29.1.1
d1njij_ 	1nji 	J: 	d.41.4.1
d1njis_ 	1nji 	S: 	d.55.1.1
d1njix_ 	1nji 	X: 	d.59.1.1
d1njif_ 	1nji 	F: 	d.77.1.1
d1njih_ 	1nji 	H: 	d.79.3.1
d1njig1 	1nji 	G:1-79 	d.141.1.1
d1njig2 	1nji 	G:80-172 	d.141.1.1
d1njiv_ 	1nji 	V: 	g.39.1.6
d1nji1_ 	1nji 	1: 	g.41.8.1
d1nji2_ 	1nji 	2: 	g.41.8.2
d1nji4_ 	1nji 	4: 	g.41.8.3
d1njii_ 	1nji 	I: 	j.84.1.1
d1fx0a1 	1fx0 	A:373-501 	a.69.1.1
d1fx0b1 	1fx0 	B:378-485 	a.69.1.1
d1fx0a2 	1fx0 	A:25-96 	b.49.1.1
d1fx0b2 	1fx0 	B:19-97 	b.49.1.1
d1fx0a3 	1fx0 	A:97-372 	c.37.1.11
d1fx0b3 	1fx0 	B:98-377 	c.37.1.11
d2vpqa3 	2vpq 	A:330-448 	b.84.2.0
d2vpqb3 	2vpq 	B:330-449 	b.84.2.0
d2vpqa1 	2vpq 	A:2-114 	c.30.1.0
d2vpqb1 	2vpq 	B:2-114 	c.30.1.0
d2vpqa2 	2vpq 	A:115-329 	d.142.1.0
d2vpqb2 	2vpq 	B:115-329 	d.142.1.0
d3g4oa1 	3g4o 	A:2-84 	d.169.1.2
d3g4ob1 	3g4o 	B:2-84 	d.169.1.2
d3g4oa2 	3g4o 	A:85-462 	f.8.1.1
d3g4ob2 	3g4o 	B:85-468 	f.8.1.1
d2d7sa1 	2d7s 	A:1-474 	e.8.1.4
d1ebdc_ 	1ebd 	C: 	a.9.1.1
d1ebda1 	1ebd 	A:7-154,A:272-346 	c.3.1.5
d1ebda2 	1ebd 	A:155-271 	c.3.1.5
d1ebdb1 	1ebd 	B:7-154,B:272-346 	c.3.1.5
d1ebdb2 	1ebd 	B:155-271 	c.3.1.5
d1ebda3 	1ebd 	A:347-461 	d.87.1.1
d1ebdb3 	1ebd 	B:347-461 	d.87.1.1
d1hvxa1 	1hvx 	A:394-483 	b.71.1.1
d1hvxa2 	1hvx 	A:1-393 	c.1.8.1
d2rhxa1 	2rhx 	A:204-313 	b.34.9.0
d2rhxa2 	2rhx 	A:314-421 	b.34.9.0
d2rhxa3 	2rhx 	A:422-528 	b.34.9.0
d2rhya1 	2rhy 	A:205-313 	b.34.9.0
d2rhya2 	2rhy 	A:314-421 	b.34.9.0
d2rhya3 	2rhy 	A:422-519 	b.34.9.0
d2rhza1 	2rhz 	A:205-313 	b.34.9.0
d2rhza2 	2rhz 	A:314-421 	b.34.9.0
d2rhza3 	2rhz 	A:422-519 	b.34.9.0
d3ck8a_ 	3ck8 	A: 	a.118.8.6
d3ck8b_ 	3ck8 	B: 	a.118.8.6
d1scua1 	1scu 	A:1-121 	c.2.1.8
d1scud1 	1scu 	D:1-121 	c.2.1.8
d1scua2 	1scu 	A:122-288 	c.23.4.1
d1scud2 	1scu 	D:122-288 	c.23.4.1
d1scub1 	1scu 	B:239-388 	c.23.4.1
d1scue1 	1scu 	E:239-388 	c.23.4.1
d1scub2 	1scu 	B:1-238 	d.142.1.4
d1scue2 	1scu 	E:1-238 	d.142.1.4
d2g8ya_ 	2g8y 	A: 	c.122.1.0
d2g8yb_ 	2g8y 	B: 	c.122.1.0
d2iuba1 	2iub 	A:5-285 	d.328.1.1
d2iubb1 	2iub 	B:5-285 	d.328.1.1
d2iubc1 	2iub 	C:6-285 	d.328.1.1
d2iubd1 	2iub 	D:5-285 	d.328.1.1
d2iube1 	2iub 	E:5-285 	d.328.1.1
d2iubf1 	2iub 	F:5-285 	d.328.1.1
d2iubg1 	2iub 	G:5-285 	d.328.1.1
d2iubh1 	2iub 	H:6-285 	d.328.1.1
d2iubi1 	2iub 	I:7-285 	d.328.1.1
d2iubj1 	2iub 	J:5-285 	d.328.1.1
d2iuba2 	2iub 	A:286-349 	f.17.3.1
d2iubb2 	2iub 	B:286-349 	f.17.3.1
d2iubc2 	2iub 	C:286-349 	f.17.3.1
d2iubd2 	2iub 	D:286-349 	f.17.3.1
d2iube2 	2iub 	E:286-349 	f.17.3.1
d2iubf2 	2iub 	F:286-349 	f.17.3.1
d2iubg2 	2iub 	G:286-349 	f.17.3.1
d2iubh2 	2iub 	H:286-349 	f.17.3.1
d2iubi2 	2iub 	I:286-349 	f.17.3.1
d2iubj2 	2iub 	J:286-349 	f.17.3.1
d2d74b1 	2d74 	B:3-103 	d.241.1.0
d2d74b2 	2d74 	B:104-139 	g.59.1.0
d2x1ma2 	2x1m 	A:354-512 	a.27.1.0
d2x1ma1 	2x1m 	A:2-135,A:136-353 	c.26.1.0
d2x1la2 	2x1l 	A:354-512 	a.27.1.0
d2x1lb1 	2x1l 	B:354-512 	a.27.1.0
d2x1lc1 	2x1l 	C:354-513 	a.27.1.0
d2x1la1 	2x1l 	A:2-135,A:136-353 	c.26.1.0
d2ec0a_ 	2ec0 	A: 	e.8.1.4
d2ec0d_ 	2ec0 	D: 	e.8.1.4
d3dema1 	3dem 	A:7-120 	b.23.1.0
d3dema3 	3dem 	A:166-278 	b.23.1.0
d3demb1 	3dem 	B:7-120 	b.23.1.0
d3demb3 	3dem 	B:166-278 	b.23.1.0
d3dema2 	3dem 	A:121-165 	g.3.11.0
d3demb2 	3dem 	B:121-165 	g.3.11.0
d1w6la1 	1w6l 	A:2-182 	b.6.1.3
d1w6la2 	1w6l 	A:183-356 	b.6.1.3
d1w6la3 	1w6l 	A:357-511 	b.6.1.3
d2j7ja1 	2j7j 	A:1-28 	g.37.1.0
d2j7ja2 	2j7j 	A:29-57 	g.37.1.0
d2j7ja3 	2j7j 	A:58-85 	g.37.1.0
d3ckca_ 	3ckc 	A: 	a.118.8.6
d3ckcb_ 	3ckc 	B: 	a.118.8.6
d3ckba_ 	3ckb 	A: 	a.118.8.6
d3ckbb_ 	3ckb 	B: 	a.118.8.6
d2ck3h1 	2ck3 	H:101-140 	a.2.10.1
d2ck3a1 	2ck3 	A:380-510 	a.69.1.1
d2ck3b1 	2ck3 	B:380-510 	a.69.1.1
d2ck3c1 	2ck3 	C:380-510 	a.69.1.1
d2ck3d1 	2ck3 	D:358-475 	a.69.1.1
d2ck3e1 	2ck3 	E:358-474 	a.69.1.1
d2ck3f1 	2ck3 	F:358-474 	a.69.1.1
d2ck3i_ 	2ck3 	I: 	a.137.8.1
d2ck3a2 	2ck3 	A:24-94 	b.49.1.1
d2ck3b2 	2ck3 	B:23-94 	b.49.1.1
d2ck3c2 	2ck3 	C:21-94 	b.49.1.1
d2ck3d2 	2ck3 	D:9-81 	b.49.1.1
d2ck3e2 	2ck3 	E:9-81 	b.49.1.1
d2ck3f2 	2ck3 	F:9-81 	b.49.1.1
d2ck3h2 	2ck3 	H:17-100 	b.93.1.1
d2ck3a3 	2ck3 	A:95-379 	c.37.1.11
d2ck3b3 	2ck3 	B:95-379 	c.37.1.11
d2ck3c3 	2ck3 	C:95-379 	c.37.1.11
d2ck3d3 	2ck3 	D:82-357 	c.37.1.11
d2ck3e3 	2ck3 	E:82-357 	c.37.1.11
d2ck3f3 	2ck3 	F:82-357 	c.37.1.11
d2ck3g_ 	2ck3 	G: 	c.49.2.1
d1tj7a_ 	1tj7 	A: 	a.127.1.1
d1tj7b_ 	1tj7 	B: 	a.127.1.1
d1smaa1 	1sma 	A:1-123 	b.1.18.2
d1smab1 	1sma 	B:1-123 	b.1.18.2
d1smaa2 	1sma 	A:506-588 	b.71.1.1
d1smab2 	1sma 	B:506-588 	b.71.1.1
d1smaa3 	1sma 	A:124-505 	c.1.8.1
d1smab3 	1sma 	B:124-505 	c.1.8.1
d3ldqb_ 	3ldq 	B: 	a.7.7.1
d3ldqa1 	3ldq 	A:5-188 	c.55.1.0
d3ldqa2 	3ldq 	A:189-381 	c.55.1.0
d3ldpa1 	3ldp 	A:26-214 	c.55.1.0
d3ldpa2 	3ldp 	A:215-406 	c.55.1.0
d3ldpb1 	3ldp 	B:26-214 	c.55.1.0
d3ldpb2 	3ldp 	B:215-406 	c.55.1.0
d1t8eb_ 	1t8e 	B: 	c.47.1.1
d1t8ea1 	1t8e 	A:1-210 	c.55.3.5
d1t8ea2 	1t8e 	A:211-704 	e.8.1.1
d1csja_ 	1csj 	A: 	e.8.1.4
d1csjb_ 	1csj 	B: 	e.8.1.4
d1t8ia1 	1t8i 	A:636-712 	a.2.8.1
d1t8ia2 	1t8i 	A:431-633,A:714-765 	d.163.1.2
d1t8ia3 	1t8i 	A:201-430 	e.15.1.1
d3l6qa1 	3l6q 	A:18-204 	c.55.1.0
d3l6qa2 	3l6q 	A:205-398 	c.55.1.0
d3l6qb1 	3l6q 	B:18-204 	c.55.1.0
d3l6qb2 	3l6q 	B:207-398 	c.55.1.0
d3ldoa1 	3ldo 	A:26-214 	c.55.1.0
